name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,11421,879028854,,yes,,,"POLYGON ((106.4965806 29.7807853, 106.4966703 29.7809086, 106.4967571 29.780861, 106.4966674 29.7807377, 106.4965806 29.7807853))",POINT (106.4966688 29.7808232),160.3,1725.8
,11422,879028855,,yes,,,"POLYGON ((106.4965485 29.7809778, 106.4966716 29.7809104, 106.4966703 29.7809086, 106.4965806 29.7807853, 106.4964575 29.7808527, 106.4965485 29.7809778))",POINT (106.4965646 29.7808815),231.6,2492.9
,11423,879028856,,yes,,,"POLYGON ((106.4961792 29.7808472, 106.4960971 29.7808494, 106.4961009 29.7809548, 106.4962376 29.7809511, 106.4962351 29.7808825, 106.4963731 29.7808788, 106.4963702 29.7808001, 106.4961777 29.7808053, 106.4961792 29.7808472))",POINT (106.4962239 29.7808708),294.2,3166.9
,11424,879028857,,yes,,,"POLYGON ((106.4981319 29.782055, 106.4982901 29.7820629, 106.4982955 29.7819814, 106.4981373 29.7819734, 106.4981319 29.782055))",POINT (106.4982137 29.7820182),138.1,1487
,11425,879028858,,yes,,,"POLYGON ((106.4981224 29.7822245, 106.4982806 29.7822325, 106.4982861 29.7821509, 106.4981279 29.782143, 106.4981224 29.7822245))",POINT (106.4982043 29.7821877),138.1,1487
,11426,879028859,,yes,,,"POLYGON ((106.4981015 29.7824171, 106.4982598 29.7824251, 106.4982652 29.7823435, 106.498107 29.7823356, 106.4981015 29.7824171))",POINT (106.4981834 29.7823803),139.7,1503.5
,11427,879028860,,yes,,,"POLYGON ((106.4980921 29.7826114, 106.4982503 29.7826193, 106.4982557 29.7825378, 106.4980975 29.7825298, 106.4980921 29.7826114))",POINT (106.4981739 29.7825746),138.9,1495
,11428,879028861,,yes,,,"POLYGON ((106.4980866 29.7827853, 106.4982449 29.7827932, 106.4982503 29.7827117, 106.4980921 29.7827037, 106.4980866 29.7827853))",POINT (106.4981685 29.7827485),139,1495.9
,11429,879028862,,yes,,,"POLYGON ((106.4983294 29.7821219, 106.4985699 29.782134, 106.498576 29.7820429, 106.4983355 29.7820308, 106.4983294 29.7821219))",POINT (106.4984527 29.7820824),236.1,2541.5
,11430,879028863,,yes,,,"POLYGON ((106.4983104 29.782275, 106.4985509 29.7822871, 106.498557 29.782196, 106.4983165 29.7821839, 106.4983104 29.782275))",POINT (106.4984337 29.7822355),235.2,2531.2
,11431,879028864,,yes,,,"POLYGON ((106.4982934 29.7824709, 106.4985339 29.782483, 106.4985399 29.7823919, 106.4982995 29.7823798, 106.4982934 29.7824709))",POINT (106.4984167 29.7824314),236.2,2542.1
,11432,879028865,,yes,,,"POLYGON ((106.4982877 29.7826536, 106.4985282 29.7826657, 106.4985342 29.7825746, 106.4982938 29.7825625, 106.4982877 29.7826536))",POINT (106.498411 29.7826141),235.1,2530.6
,11433,879028866,,yes,,,"POLYGON ((106.4982972 29.7828363, 106.4985376 29.7828484, 106.4985437 29.7827573, 106.4983033 29.7827452, 106.4982972 29.7828363))",POINT (106.4984205 29.7827968),235.2,2531.2
,11434,879028867,,yes,,,"POLYGON ((106.4984925 29.7830059, 106.4984975 29.7829318, 106.4981037 29.782912, 106.4980988 29.782986, 106.4984925 29.7830059))",POINT (106.4982982 29.7829589),313.5,3374.7
,11435,879028868,,yes,,,"POLYGON ((106.498191 29.7831573, 106.498432 29.7831694, 106.4984375 29.7830865, 106.4981965 29.7830744, 106.498191 29.7831573))",POINT (106.4983142 29.7831219),215.1,2315.7
,11436,879028869,,yes,,,"POLYGON ((106.4982004 29.7833285, 106.4984622 29.7833417, 106.4984682 29.7832521, 106.4982064 29.7832389, 106.4982004 29.7833285))",POINT (106.4983343 29.7832903),252.6,2719
,11437,879028870,,yes,,,"POLYGON ((106.4958828 29.7797646, 106.495974 29.779735, 106.4960114 29.7797934, 106.4960914 29.7797548, 106.4960221 29.7796465, 106.4958552 29.7797008, 106.4958828 29.7797646))",POINT (106.4959792 29.7797182),194,2088
,11438,879028871,,yes,,,"POLYGON ((106.4962426 29.7795653, 106.4964053 29.7795207, 106.4963754 29.7794384, 106.4962127 29.7794829, 106.4962426 29.7795653))",POINT (106.496309 29.7795018),158.9,1710.7
,11439,879028872,,yes,,,"POLYGON ((106.4962997 29.7796233, 106.4963213 29.7796842, 106.4963636 29.7796729, 106.4964031 29.7796624, 106.4963814 29.7796012, 106.4963647 29.7795539, 106.4961344 29.7796154, 106.4961513 29.7796629, 106.4962997 29.7796233))",POINT (106.4962872 29.7796192),187.1,2014.4
,11440,879028873,,yes,,,"POLYGON ((106.496323 29.7799168, 106.4964357 29.779862, 106.4963213 29.7796842, 106.4962855 29.7796292, 106.4961728 29.779684, 106.496323 29.7799168))",POINT (106.4963043 29.7797729),369.3,3975.2
,11441,879028874,,yes,,,"POLYGON ((106.4964035 29.7794267, 106.4964893 29.7794116, 106.4964793 29.7793687, 106.4963935 29.7793838, 106.4964035 29.7794267))",POINT (106.4964414 29.7793977),41.1,442.1
,11442,879028875,,yes,,,"POLYGON ((106.4963694 29.7793001, 106.4964075 29.7793616, 106.4964139 29.7793718, 106.496488 29.7793371, 106.4964435 29.7792654, 106.4963694 29.7793001))",POINT (106.4964287 29.7793186),73.8,794.4
,11443,879028876,,yes,,,"POLYGON ((106.4962981 29.7793334, 106.4963363 29.7793949, 106.4964075 29.7793616, 106.4963694 29.7793001, 106.4962981 29.7793334))",POINT (106.4963528 29.7793475),60.6,652.4
,11444,879028878,,yes,,,"POLYGON ((106.4960819 29.7794815, 106.4961251 29.7796003, 106.4962223 29.7795737, 106.4961791 29.7794549, 106.4960819 29.7794815))",POINT (106.4961521 29.7795276),136,1463.9
,11445,879028879,,yes,,,"POLYGON ((106.4960819 29.7794815, 106.4961791 29.7794549, 106.4962337 29.77944, 106.4961674 29.7792572, 106.4960156 29.7792988, 106.4960819 29.7794815))",POINT (106.4961247 29.7793694),327.4,3524.3
,11446,879028880,,yes,,,"POLYGON ((106.496888 29.779205, 106.4969629 29.7791429, 106.4968832 29.7790705, 106.4968083 29.7791325, 106.496888 29.779205))",POINT (106.4968856 29.7791377),111.5,1200.3
,11447,879028881,,yes,,,"POLYGON ((106.4964214 29.7790535, 106.4965959 29.7790206, 106.4967021 29.7790189, 106.496797 29.7791111, 106.4968463 29.7790733, 106.4967628 29.7790091, 106.4966794 29.7789844, 106.4965276 29.7789679, 106.4964063 29.7789877, 106.4964214 29.7790535))",POINT (106.4966126 29.7790192),241.9,2603.7
,11448,879028882,,yes,,,"POLYGON ((106.4964966 29.7790927, 106.4966228 29.7790599, 106.4966149 29.779037, 106.4964887 29.7790699, 106.4964966 29.7790927))",POINT (106.4965558 29.7790649),34,366.3
,11449,879028883,,yes,,,"POLYGON ((106.4967285 29.7791354, 106.4966958 29.7790408, 106.4966228 29.7790599, 106.4964966 29.7790927, 106.4964764 29.779098, 106.4965091 29.7791925, 106.496482 29.7791996, 106.4965049 29.7792659, 106.4967514 29.7792017, 106.4967285 29.7791354))",POINT (106.4966087 29.7791537),433,4661.1
,11450,879028884,,yes,,,"POLYGON ((106.4961841 29.7791495, 106.4962981 29.7793334, 106.4963694 29.7793001, 106.4964435 29.7792654, 106.4964643 29.7792557, 106.4963503 29.7790719, 106.4961841 29.7791495))",POINT (106.4963242 29.7792026),422.6,4549.1
,11451,879028885,,yes,,,"POLYGON ((106.4961237 29.7790798, 106.4961841 29.7791495, 106.4963529 29.7790393, 106.4962925 29.7789696, 106.4961237 29.7790798))",POINT (106.4962383 29.7790595),198.4,2135.3
,11452,879028886,,yes,,,"POLYGON ((106.4961009 29.779093, 106.4959766 29.7791185, 106.4959919 29.7791745, 106.4961161 29.7791491, 106.4961009 29.779093))",POINT (106.4960464 29.7791338),78.6,846
,11453,879028887,,yes,,,"POLYGON ((106.4960118 29.7792478, 106.4961806 29.7792132, 106.4961607 29.77914, 106.4961161 29.7791491, 106.4959919 29.7791745, 106.4960118 29.7792478))",POINT (106.4960862 29.7791939),140.2,1508.9
,11454,879028888,,yes,,,"POLYGON ((106.4959074 29.7791638, 106.4958965 29.7791111, 106.4958543 29.7791177, 106.4958653 29.7791704, 106.4959074 29.7791638))",POINT (106.4958809 29.7791407),24.5,263.5
,11455,879028889,,yes,,,"POLYGON ((106.4958484 29.7792346, 106.4959199 29.7792234, 106.4959074 29.7791638, 106.4958653 29.7791704, 106.495836 29.779175, 106.4958484 29.7792346))",POINT (106.4958779 29.7791992),47,505.5
,11456,879028890,,yes,,,"POLYGON ((106.4957557 29.779312, 106.4958611 29.7792954, 106.4958484 29.7792346, 106.495836 29.779175, 106.4958354 29.779172, 106.49573 29.7791886, 106.4957557 29.779312))",POINT (106.4957955 29.779242),143.2,1541.5
,11457,879028891,,yes,,,"POLYGON ((106.4958088 29.7795671, 106.495991 29.7795385, 106.4959379 29.7792834, 106.4958611 29.7792954, 106.4957557 29.779312, 106.4958088 29.7795671))",POINT (106.4958733 29.7794252),514.8,5541.3
,11458,879028892,,yes,,,"POLYGON ((106.4957454 29.779575, 106.4956388 29.7795898, 106.4956133 29.7795933, 106.4956257 29.7796607, 106.4956457 29.7796579, 106.4956512 29.7796875, 106.4957632 29.779672, 106.4957578 29.7796424, 106.4957454 29.779575))",POINT (106.4956907 29.7796306),134.5,1447.5
,11459,879028893,,yes,,,"POLYGON ((106.4952293 29.7794255, 106.4952269 29.7793711, 106.4951635 29.7793732, 106.4951658 29.7794276, 106.4952293 29.7794255))",POINT (106.4951964 29.7793994),37.3,401.2
,11460,879028894,,yes,,,"POLYGON ((106.4952323 29.7794947, 106.4952293 29.7794255, 106.4952269 29.7793711, 106.4952263 29.7793565, 106.4953237 29.779343, 106.4953271 29.7793613, 106.495339 29.7794947, 106.4952323 29.7794947))",POINT (106.4952816 29.779423),159.8,1719.7
,11461,879028895,,yes,,,"POLYGON ((106.4953432 29.7795416, 106.495339 29.7794947, 106.4953271 29.7793613, 106.4954241 29.7793479, 106.4954196 29.7793229, 106.4954276 29.7793218, 106.4954402 29.7793902, 106.4955018 29.7793817, 106.4955234 29.779499, 106.4954826 29.7794906, 106.4954725 29.7795644, 106.4954124 29.7795589, 106.4953432 29.7795416))",POINT (106.4954169 29.7794546),336.1,3618.2
,11462,879028896,,yes,,,"POLYGON ((106.4954725 29.7795644, 106.4954826 29.7794906, 106.4955234 29.779499, 106.4955474 29.7794957, 106.4955404 29.7795707, 106.4955129 29.7795682, 106.4954725 29.7795644))",POINT (106.4955105 29.7795319),51.4,553.6
,11463,879028897,,yes,,,"POLYGON ((106.4955404 29.7795707, 106.4955474 29.7794957, 106.4956197 29.7794857, 106.4956078 29.779577, 106.4955404 29.7795707))",POINT (106.49558 29.7795319),61.9,666.6
,11464,879028898,,yes,,,"POLYGON ((106.4955129 29.7795682, 106.4954978 29.7796916, 106.4954978 29.7796917, 106.4955926 29.7797004, 106.4956078 29.779577, 106.4955404 29.7795707, 106.4955129 29.7795682))",POINT (106.4955528 29.7796343),127.8,1375.2
,11465,879028899,,yes,,,"POLYGON ((106.4953973 29.7796823, 106.4954978 29.7796916, 106.4955129 29.7795682, 106.4954725 29.7795644, 106.4954124 29.7795589, 106.4953973 29.7796823))",POINT (106.4954551 29.7796252),134.3,1445.2
,11466,879028900,,yes,,,"POLYGON ((106.495248 29.7795552, 106.4952208 29.7796239, 106.4952205 29.7796246, 106.4953536 29.7796642, 106.4953811 29.7795948, 106.495248 29.7795552))",POINT (106.4953008 29.7796097),111,1194.4
,11467,879028901,,yes,,,"POLYGON ((106.4952208 29.7796239, 106.495248 29.7795552, 106.4951886 29.7795375, 106.4951615 29.7796062, 106.4952208 29.7796239))",POINT (106.4952047 29.7795807),48.7,524.6
,11468,879028902,,yes,,,"POLYGON ((106.4950364 29.7796545, 106.4951905 29.7797004, 106.4952208 29.7796239, 106.4951615 29.7796062, 106.4950667 29.779578, 106.4950364 29.7796545))",POINT (106.4951286 29.7796392),140.7,1514.6
,11469,879028903,,yes,,,"POLYGON ((106.494999 29.7797153, 106.4950574 29.7796852, 106.4950364 29.7796545, 106.4950213 29.7796325, 106.4949629 29.7796626, 106.494999 29.7797153))",POINT (106.4950102 29.7796739),44.9,483.6
,11470,879028904,,yes,,,"POLYGON ((106.4948264 29.7796593, 106.4949354 29.7796477, 106.4949203 29.779516, 106.494815 29.7795786, 106.4948264 29.7796593))",POINT (106.4948785 29.7795987),128.1,1378.3
,11471,879028905,,yes,,,"POLYGON ((106.4948472 29.7794914, 106.4949321 29.7794797, 106.4949212 29.7794206, 106.4948364 29.7794323, 106.4948472 29.7794914))",POINT (106.4948842 29.779456),55.6,597.9
,11472,879028906,,yes,,,"POLYGON ((106.494999 29.7795062, 106.4951602 29.7794839, 106.4951431 29.779391, 106.4949819 29.7794133, 106.494999 29.7795062))",POINT (106.4950711 29.7794486),164.7,1772.6
,11473,879028907,,yes,,,"POLYGON ((106.4949551 29.779394, 106.494944 29.7793334, 106.4949415 29.7793201, 106.4948814 29.7793284, 106.494895 29.7794024, 106.4949551 29.779394))",POINT (106.4949183 29.7793612),48.6,523.6
,11474,879028908,,yes,,,"POLYGON ((106.4950843 29.7793762, 106.4950732 29.7793155, 106.494944 29.7793334, 106.4949551 29.779394, 106.4950843 29.7793762))",POINT (106.4950142 29.7793548),86.5,931.3
,11475,879028909,,yes,,,"POLYGON ((106.4953078 29.7792562, 106.4950684 29.7792894, 106.4950732 29.7793155, 106.4950843 29.7793762, 106.4952263 29.7793565, 106.4953237 29.779343, 106.4953078 29.7792562))",POINT (106.4951961 29.7793162),227.8,2452.3
,11476,879028910,,yes,,,"POLYGON ((106.4954048 29.7792428, 106.4953078 29.7792562, 106.4953237 29.779343, 106.4953271 29.7793613, 106.4954241 29.7793479, 106.4954196 29.7793229, 106.4954048 29.7792428))",POINT (106.495366 29.7793021),112.2,1208.1
,11477,879028911,,yes,,,"POLYGON ((106.4956662 29.7792888, 106.4956515 29.7792087, 106.4954048 29.7792428, 106.4954196 29.7793229, 106.4954276 29.7793218, 106.4956662 29.7792888))",POINT (106.4955355 29.7792658),217.5,2340.8
,11478,879028912,,yes,,,"POLYGON ((106.4957048 29.7793536, 106.4956922 29.7792852, 106.4956662 29.7792888, 106.4954276 29.7793218, 106.4954402 29.7793902, 106.4955018 29.7793817, 106.4957048 29.7793536))",POINT (106.4955662 29.7793377),198.3,2134.2
,11479,879028913,,yes,,,"POLYGON ((106.4957263 29.7794709, 106.4957048 29.7793536, 106.4955018 29.7793817, 106.4955234 29.779499, 106.4955474 29.7794957, 106.4956197 29.7794857, 106.4957263 29.7794709))",POINT (106.4956141 29.7794263),261.4,2813.5
,11480,879028914,,yes,,,"POLYGON ((106.4956388 29.7795898, 106.4957454 29.779575, 106.4957263 29.7794709, 106.4956197 29.7794857, 106.4956388 29.7795898))",POINT (106.4956826 29.7795303),122.1,1314.3
,11481,879028916,,parking,,,"POLYGON ((106.4978439 29.7804033, 106.497787 29.7804478, 106.4977054 29.7803819, 106.4977339 29.7800264, 106.4977851 29.7800428, 106.4978951 29.7803556, 106.4978439 29.7804033))",POINT (106.4977851 29.78026),514.5,5538.1
,11482,879028918,,yes,,,"POLYGON ((106.4977044 29.7805384, 106.4977459 29.7804857, 106.4976695 29.7804403, 106.4976279 29.780493, 106.4977044 29.7805384))",POINT (106.4976869 29.7804894),63.5,683
,11483,879028919,,yes,,,"POLYGON ((106.4974418 29.7804643, 106.4975196 29.7805795, 106.4976846 29.7806815, 106.4978382 29.7806552, 106.4980468 29.780461, 106.4979622 29.7803925, 106.4977677 29.7805736, 106.4977162 29.7805825, 106.497622 29.7805242, 106.4975772 29.7804578, 106.4975976 29.7799531, 106.4974627 29.779949, 106.4974418 29.7804643))",POINT (106.497634 29.7803766),1457.9,15692.2
,11484,879302256,,yes,,,"POLYGON ((106.5497597 29.5754614, 106.5500442 29.5751678, 106.5498578 29.5750312, 106.5495733 29.5753248, 106.5497597 29.5754614))",POINT (106.5498087 29.5752463),1002.6,10792.2
,11485,879302257,,yes,,,"POLYGON ((106.5487852 29.5772779, 106.5488712 29.5775094, 106.5489761 29.57748, 106.5488901 29.5772484, 106.5487852 29.5772779))",POINT (106.5488807 29.5773789),286,3078.9
,11486,879302258,,yes,,,"POLYGON ((106.5488072 29.5776104, 106.5488607 29.5775925, 106.5487494 29.5773396, 106.5486959 29.5773574, 106.5485991 29.5773896, 106.5488099 29.5778683, 106.5489066 29.5778361, 106.5488072 29.5776104))",POINT (106.5487586 29.5775816),738.9,7953.3
,11487,879302259,,yes,,,"POLYGON ((106.5486744 29.5777376, 106.5487411 29.5777154, 106.5486513 29.5775113, 106.5485845 29.5775335, 106.5486744 29.5777376))",POINT (106.5486628 29.5776244),168.7,1815.3
,11488,879302260,,yes,,,"POLYGON ((106.5471621 29.5772743, 106.5471614 29.5773402, 106.5475559 29.5773435, 106.5475566 29.5772776, 106.5475386 29.5772774, 106.5475388 29.5772577, 106.5474892 29.5772573, 106.5474895 29.5772313, 106.5471626 29.5772286, 106.5471621 29.5772743))",POINT (106.5473508 29.5772879),451.4,4858.5
,11489,879302261,,yes,,,"POLYGON ((106.5464721 29.5765719, 106.5464075 29.5766347, 106.5465488 29.5767447, 106.5466134 29.5766819, 106.5464721 29.5765719))",POINT (106.5465105 29.5766583),172.8,1859.6
,11490,879302262,,yes,,,"POLYGON ((106.5465336 29.5765121, 106.5464721 29.5765719, 106.5466134 29.5766819, 106.5471279 29.5770824, 106.5471121 29.5770977, 106.5472632 29.5772153, 106.547279 29.5772, 106.5473405 29.5771402, 106.5465336 29.5765121))",POINT (106.5469195 29.5768695),971.6,10458.2
,11491,879302263,,yes,,,"POLYGON ((106.5464168 29.5765355, 106.5464748 29.5764792, 106.5461432 29.5762211, 106.5460852 29.5762774, 106.5460576 29.5763043, 106.5464008 29.5765715, 106.5464285 29.5765446, 106.5464168 29.5765355))",POINT (106.5462678 29.5763936),539.6,5807.9
,11492,879302270,,yes,,,"POLYGON ((106.5467278 29.576004, 106.5467057 29.5759858, 106.5465447 29.5761339, 106.5466353 29.5762083, 106.5467441 29.5761081, 106.5467741 29.5761327, 106.5468028 29.5761063, 106.5467728 29.5760817, 106.5467962 29.5760602, 106.5468081 29.5760699, 106.5468425 29.5760383, 106.5468913 29.5760784, 106.5469551 29.5760196, 106.5469917 29.5760497, 106.5470396 29.5760056, 106.5470695 29.5760302, 106.5471254 29.5759788, 106.5470431 29.5759111, 106.5469872 29.5759625, 106.5469484 29.5759307, 106.5469005 29.5759748, 106.5468512 29.5759342, 106.5467874 29.575993, 106.5467622 29.5759723, 106.5467278 29.576004))",POINT (106.5468131 29.5760423),631.5,6797.2
,11493,879302271,,yes,,,"POLYGON ((106.5489518 29.5770961, 106.5490155 29.5770272, 106.5487507 29.576842, 106.5486871 29.5769109, 106.5489518 29.5770961))",POINT (106.5488513 29.5769691),321.7,3462.3
,11494,879302272,,yes,,,"POLYGON ((106.5489802 29.5769526, 106.5490377 29.5768904, 106.5488537 29.5767618, 106.5487963 29.5768239, 106.5489802 29.5769526))",POINT (106.548917 29.5768572),200.9,2162.7
,11495,879302273,,yes,,,"POLYGON ((106.5489632 29.5767942, 106.5490156 29.5767297, 106.5488089 29.5766026, 106.5487564 29.5766672, 106.5489632 29.5767942))",POINT (106.548886 29.5766984),215.9,2324
,11496,879302274,,yes,,,"POLYGON ((106.54839 29.5767447, 106.5483486 29.5767295, 106.5483676 29.5766903, 106.5482833 29.5766594, 106.548305 29.5766144, 106.54823 29.5765869, 106.5481856 29.5766787, 106.5482163 29.57669, 106.5481969 29.5767301, 106.5481634 29.5767179, 106.5481249 29.5767975, 106.5481969 29.5768239, 106.5482109 29.5767951, 106.5483009 29.5768281, 106.5483219 29.5767848, 106.5483633 29.5767999, 106.5483254 29.5768781, 106.54847 29.5769311, 106.548573 29.5767185, 106.5484283 29.5766655, 106.54839 29.5767447))",POINT (106.5483575 29.5767635),749.1,8063.6
,11497,879302275,,yes,,,"POLYGON ((106.5478683 29.5764494, 106.5474537 29.5762415, 106.5474098 29.5763076, 106.5478245 29.5765155, 106.5478081 29.5765402, 106.5478346 29.5765534, 106.5478147 29.5765833, 106.5479162 29.5766342, 106.5480367 29.5764525, 106.5479352 29.5764016, 106.5479088 29.5763884, 106.5478683 29.5764494))",POINT (106.5477638 29.5764375),711.9,7663
,11498,879302276,,yes,,,"POLYGON ((106.5479181 29.5769954, 106.5480459 29.5768759, 106.5478366 29.5767068, 106.5477089 29.5768263, 106.5479181 29.5769954))",POINT (106.5478774 29.5768511),501.5,5397.8
,11499,879302277,,yes,,,"POLYGON ((106.5484644 29.5772627, 106.5485136 29.5772165, 106.5483544 29.5770878, 106.5483051 29.5771339, 106.5484644 29.5772627))",POINT (106.5484094 29.5771752),147.7,1589.9
,11500,879302278,,yes,,,"POLYGON ((106.5482705 29.5773719, 106.5485155 29.5775699, 106.5486199 29.5774721, 106.5483749 29.5772742, 106.5483677 29.5772809, 106.5483202 29.5773253, 106.5482705 29.5773719))",POINT (106.5484452 29.577422),478.8,5153.9
,11501,879302279,,yes,,,"POLYGON ((106.5480692 29.5772093, 106.5482117 29.5773244, 106.5482705 29.5773719, 106.5483202 29.5773253, 106.5483677 29.5772809, 106.5482349 29.5771736, 106.5481874 29.577218, 106.5481189 29.5771627, 106.5480692 29.5772093))",POINT (106.5482267 29.5772604),305.3,3285.8
,11502,879302280,,yes,,,"POLYGON ((106.5476317 29.5769344, 106.5481666 29.5773666, 106.5482117 29.5773244, 106.5480692 29.5772093, 106.5476768 29.5768922, 106.5476317 29.5769344))",POINT (106.5479217 29.5771294),450.2,4846.2
,11503,879302281,,yes,,,"POLYGON ((106.5518259 29.5762633, 106.5518582 29.5762638, 106.5518601 29.5761648, 106.5519018 29.5761654, 106.5519001 29.5762585, 106.5519207 29.5762588, 106.5519204 29.576277, 106.5519953 29.5762781, 106.5519974 29.5761668, 106.5520398 29.5761674, 106.5520414 29.5760837, 106.551999 29.5760831, 106.5520011 29.5759718, 106.5519262 29.5759707, 106.5519256 29.5760025, 106.5519049 29.5760022, 106.5519034 29.5760817, 106.5518617 29.5760811, 106.5518633 29.5759976, 106.5518309 29.5759971, 106.5518313 29.5759784, 106.5517678 29.5759775, 106.5517659 29.5760797, 106.5517342 29.5760793, 106.5517326 29.576163, 106.5517643 29.5761634, 106.5517621 29.5762762, 106.5518256 29.5762771, 106.5518259 29.5762633))",POINT (106.5518845 29.5761264),703.3,7569.9
,11504,879302282,,yes,,,"POLYGON ((106.5493919 29.5766319, 106.5495689 29.5766856, 106.5496193 29.5765599, 106.5494423 29.5765063, 106.5493919 29.5766319))",POINT (106.5495056 29.5765959),267.1,2874.9
,11505,879302283,,yes,,,"POLYGON ((106.5491894 29.5764617, 106.5493519 29.576521, 106.5494189 29.5763822, 106.5492564 29.5763229, 106.5491894 29.5764617))",POINT (106.5493042 29.576422),283.1,3047.4
