geometry,TAZ,x_coord,y_coord,COUNT,FIRST_COUN
"MULTIPOLYGON (((-122.407964244154 37.7190623881518,-122.408164236813 37.7198623592855,-122.407364222407 37.7200623452716,-122.406337203658 37.7203453263044,-122.405364186617 37.7205623102992,-122.404064163832 37.7208622885626,-122.40361617106 37.7197303278891,-122.403175177613 37.7186493652955,-122.404345199154 37.7183253870091,-122.404864210225 37.7180624011779,-122.40546421055 37.718762379447,-122.405864212781 37.7190623712707,-122.406164214745 37.7192623660815,-122.406664219664 37.7194623624912,-122.407164224552 37.719662358892,-122.407764237312 37.7193623751216,-122.407964244154 37.7190623881518)))",10091F,-122.4051919,37.71956348,1,6075
"MULTIPOLYGON (((-122.39536298747 37.7253620504585,-122.395763001784 37.724562083595,-122.395963012267 37.723862111439,-122.396364026768 37.7230621446314,-122.396664039914 37.7222621770548,-122.396764042466 37.7221621816031,-122.39706405348 37.7215622065328,-122.397264064204 37.720862234444,-122.397564073086 37.7204622518801,-122.397864083132 37.7199622730905,-122.397883084145 37.7198972756887,-122.398064093997 37.7192623010407,-122.398464106776 37.7186623268495,-122.399164125307 37.7179623588737,-122.39976414016 37.7174623825858,-122.400064133104 37.7184623472862,-122.400160129511 37.7188953317204,-122.400232126805 37.7192203200343,-122.400264125628 37.719362314932,-122.400464121599 37.7199622938869,-122.400644115821 37.7206832681029,-122.400664115189 37.7207622652792,-122.400964111358 37.7214622412274,-122.401464105613 37.7225622036191,-122.401764099228 37.7234621719567,-122.402764084551 37.7258620889537,-122.402864076285 37.7266620594418,-122.403064064516 37.7278620155429,-122.403009062974 37.7279280126233,-122.402564050553 37.7284609890508,-122.401864034007 37.7290609610287,-122.401464021568 37.7296609353142,-122.400863007737 37.730160911882,-122.399862994574 37.7301609043367,-122.399162988801 37.7298609103627,-122.398462980689 37.7297609088378,-122.398305978612 37.7297609076504,-122.398062975398 37.7297609058125,-122.397662970107 37.7297609027873,-122.397162966839 37.7294609102868,-122.396462957546 37.7294609049833,-122.395862948487 37.7295608966828,-122.395562945598 37.7294608981645,-122.394662935801 37.7292608988442,-122.393962928613 37.7290609010267,-122.39406293634 37.7284609242657,-122.394262945439 37.7278609482747,-122.394862964341 37.7268609903646,-122.394862969732 37.7263610091153,-122.39536298747 37.7253620504585)))",100921,-122.3988438,37.72523393,1,6075
"MULTIPOLYGON (((-122.391262819108 37.7362606116644,-122.391462829737 37.7354606429995,-122.391862841875 37.734760672081,-122.392062852628 37.7339607034507,-122.392362864701 37.7331607355759,-122.392762879176 37.732260772208,-122.394862891018 37.7336607353552,-122.394362878294 37.7342607091728,-122.393862864605 37.7349606792714,-122.395762878322 37.735860659415,-122.396086879623 37.7361036526515,-122.396162879925 37.736160651064,-122.39656288149 37.7364606427024,-122.397762890453 37.7369606326057,-122.397262878832 37.7374606101801,-122.396862870703 37.7377605960147,-122.395862865321 37.7371606113346,-122.395262863518 37.7366606257536,-122.394562848591 37.7372605981813,-122.393962834992 37.7378605713666,-122.393362820453 37.7385605408405,-122.39306281061 37.739160516236,-122.39296280839 37.7392605117798,-122.392462797337 37.739760489512,-122.39056278534 37.7387605132968,-122.390662788541 37.7385605214761,-122.390662795618 37.7378605475964,-122.390862805105 37.7371605751635,-122.391262819108 37.7362606116644)))",100931,-122.3932536,37.73629514,1,6075
"MULTIPOLYGON (((-122.397662970107 37.7297609027873,-122.398062975398 37.7297609058125,-122.398305978612 37.7297609076504,-122.398462980689 37.7297609088378,-122.399162988801 37.7298609103627,-122.399862994574 37.7301609043367,-122.400863007737 37.730160911882,-122.401463002612 37.731260874835,-122.400562988585 37.7314608605373,-122.401162989284 37.732060842361,-122.399662952668 37.7335607745976,-122.399562944486 37.734160751232,-122.399162924564 37.7354606992848,-122.398562911488 37.735960676066,-122.398062899723 37.7364606536004,-122.397762890453 37.7369606326057,-122.39656288149 37.7364606427024,-122.396162879925 37.736160651064,-122.396086879623 37.7361036526515,-122.395762878322 37.735860659415,-122.393862864605 37.7349606792714,-122.394362878294 37.7342607091728,-122.394862891018 37.7336607353552,-122.392762879176 37.732260772208,-122.392962891173 37.7313608073736,-122.393062899816 37.7306608343178,-122.393462907161 37.7304608448148,-122.39356291376 37.7299608642898,-122.393962928613 37.7290609010267,-122.394662935801 37.7292608988442,-122.395562945598 37.7294608981645,-122.395862948487 37.7295608966828,-122.396462957546 37.7294609049833,-122.397162966839 37.7294609102868,-122.397662970107 37.7297609027873)))",100932,-122.3969291,37.7325429,1,6075
"MULTIPOLYGON (((-122.398662904738 37.7366606504256,-122.397762890453 37.7369606326057,-122.398062899723 37.7364606536004,-122.398562911488 37.735960676066,-122.399162924564 37.7354606992848,-122.399562944486 37.734160751232,-122.399662952668 37.7335607745976,-122.401162989284 37.732060842361,-122.400562988585 37.7314608605373,-122.401463002612 37.731260874835,-122.400863007737 37.730160911882,-122.401464021568 37.7296609353142,-122.401864034007 37.7290609610287,-122.402564050553 37.7284609890508,-122.403009062974 37.7279280126233,-122.403064064516 37.7278620155429,-122.40310206382 37.7279620120468,-122.403564055466 37.7291609701501,-122.403964053452 37.7297609504424,-122.404464051442 37.7304609276743,-122.405564035881 37.7328608448148,-122.405164027059 37.7331608304569,-122.404363011979 37.7335608093504,-122.40396300326 37.733860795021,-122.40366299705 37.7340607852282,-122.403162987147 37.7343607701812,-122.402962982233 37.7345607611371,-122.402562974847 37.7347607506285,-122.401962963814 37.7350607348789,-122.401462952889 37.7354607160972,-122.399562920262 37.7362606720405,-122.398662904738 37.7366606504256)))",100933,-122.4021805,37.73254872,1,6075
"MULTIPOLYGON (((-122.402562974847 37.7347607506285,-122.402962982233 37.7345607611371,-122.403162987147 37.7343607701812,-122.40366299705 37.7340607852282,-122.40396300326 37.733860795021,-122.404363011979 37.7335608093504,-122.405164027059 37.7331608304569,-122.405564035881 37.7328608448148,-122.406364033443 37.7338608127425,-122.406666031436 37.7343187975556,-122.40712002847 37.734996775102,-122.407210027875 37.7351307706631,-122.40736402684 37.7353607630379,-122.407464025513 37.7355607561571,-122.407653017446 37.7363707267012,-122.407719016144 37.7365347209371,-122.407931001725 37.7378546722081,-122.406769982555 37.7382736479102,-122.40597497007 37.7385166329655,-122.405338960568 37.7386756223661,-122.404362945544 37.738960604563,-122.403162927804 37.7392605846169,-122.402162912512 37.7395605661282,-122.401062896154 37.7398605469548,-122.400989895777 37.7398205479464,-122.399062885532 37.7387605741833,-122.398362879549 37.7385605767004,-122.396862870703 37.7377605960147,-122.397262878832 37.7374606101801,-122.397762890453 37.7369606326057,-122.398662904738 37.7366606504256,-122.399562920262 37.7362606720405,-122.401462952889 37.7354607160972,-122.401962963814 37.7350607348789,-122.402562974847 37.7347607506285)))",100934,-122.4031863,37.73682905,1,6075
"MULTIPOLYGON (((-122.388362678542 37.7470601886743,-122.388462688371 37.746160222849,-122.388362696079 37.7452602556568,-122.388662709094 37.7442602949449,-122.389062721341 37.7434603275072,-122.389062730211 37.7425603610265,-122.38956273282 37.7428603533438,-122.391462742707 37.7439603255222,-122.393362752979 37.7449603012583,-122.394429757641 37.7456002846188,-122.394571758246 37.7456852824062,-122.39467675869 37.745748280764,-122.394862759467 37.7458602778384,-122.395169762141 37.7459152778773,-122.395362763706 37.7459602775098,-122.3944627402 37.7472602226223,-122.393662711736 37.7491601460428,-122.393362701319 37.7498601178282,-122.393263700279 37.7500381112318,-122.392862700852 37.7507600863986,-122.392631704087 37.7516370579498,-122.392363707172 37.7525540280393,-122.391962703131 37.7525600252076,-122.390962693584 37.7526600155404,-122.389803682227 37.7527310057169,-122.388951673913 37.7527899982898,-122.388862664903 37.7514600383956,-122.388762656589 37.7502600744452,-122.388562664017 37.7487601267568,-122.388434670204 37.7479921544785,-122.388362673671 37.7475601700681,-122.391362704809 37.7475601903841,-122.391411705133 37.7475781900436,-122.393262717161 37.7482601770497,-122.393562719183 37.7483601753276,-122.393862730757 37.7475602073141,-122.393362726622 37.7474602076715,-122.391562713038 37.7469602141513,-122.388362678542 37.7470601886743)))",100941,-122.3910884,37.74791803,1,6075
"MULTIPOLYGON (((-122.398762842072 37.7422604401728,-122.398162828549 37.7428604133795,-122.39756281402 37.743560382856,-122.396862799644 37.744160355437,-122.396262786486 37.7447603287449,-122.395362763706 37.7459602775098,-122.395169762141 37.7459152778773,-122.394862759467 37.7458602778384,-122.39467675869 37.745748280764,-122.394571758246 37.7456852824062,-122.394429757641 37.7456002846188,-122.393362752979 37.7449603012583,-122.391462742707 37.7439603255222,-122.38956273282 37.7428603533438,-122.389062730211 37.7425603610265,-122.389462742617 37.7417603936333,-122.389562750703 37.7410604204223,-122.389862762115 37.7402604523639,-122.390262774771 37.73946048504,-122.39056278534 37.7387605132968,-122.392462797337 37.739760489512,-122.39296280839 37.7392605117798,-122.39306281061 37.739160516236,-122.393362820453 37.7385605408405,-122.393962834992 37.7378605713666,-122.394562848591 37.7372605981813,-122.395262863518 37.7366606257536,-122.395862865321 37.7371606113346,-122.396862870703 37.7377605960147,-122.398362879549 37.7385605767004,-122.399062885532 37.7387605741833,-122.400989895777 37.7398205479464,-122.401062896154 37.7398605469548,-122.40046288218 37.7404605200361,-122.399762867179 37.7410604924434,-122.398762842072 37.7422604401728)))",100942,-122.3947946,37.74128834,1,6075
"MULTIPOLYGON (((-122.406893911071 37.7440144304359,-122.406362909727 37.7436604402127,-122.406062908941 37.743460445729,-122.405562892178 37.7443604080726,-122.405062874317 37.7453603666608,-122.404805856723 37.7465593194013,-122.404762853784 37.7467603114819,-122.404662845323 37.747360288039,-122.404270847128 37.7468813035444,-122.403762849381 37.7462603236228,-122.403162847873 37.7458603346731,-122.4015628415 37.7449603577362,-122.399862833572 37.7440603799786,-122.399662833695 37.7438603861361,-122.399362831554 37.7437603878253,-122.39846282848 37.7431604041753,-122.398162828549 37.7428604133795,-122.398762842072 37.7422604401728,-122.399762867179 37.7410604924434,-122.40046288218 37.7404605200361,-122.401062896154 37.7398605469548,-122.402162912512 37.7395605661282,-122.403162927804 37.7392605846169,-122.404362945544 37.738960604563,-122.405338960568 37.7386756223661,-122.40597497007 37.7385166329655,-122.406769982555 37.7382736479102,-122.407931001725 37.7378546722081,-122.407973996828 37.7382746565226,-122.407999989818 37.738842635077,-122.408121993668 37.7386556430734,-122.408187995183 37.7385986457178,-122.408293996784 37.7385716475065,-122.408386997948 37.7385666483639,-122.408500998777 37.7386066476572,-122.408552998535 37.7386726455148,-122.408766988599 37.7396306105302,-122.409324995099 37.7396306145057,-122.408262952609 37.7419605181736,-122.407293923113 37.7434144560401,-122.406893911071 37.7440144304359)))",100943,-122.4040325,37.74200426,1,6075
"MULTIPOLYGON (((-122.404762838944 37.7479602659523,-122.404839834032 37.7484212489798,-122.404862832546 37.7485602438602,-122.404645821006 37.7493152137585,-122.40432381843 37.7492602136887,-122.404062815792 37.749260211941,-122.404090814077 37.7494232059489,-122.404010808872 37.7501861782672,-122.403977809064 37.750260175756,-122.403904808601 37.7502981740934,-122.403262802601 37.7503601679004,-122.402262793269 37.7504601581519,-122.401462785241 37.7504601528289,-122.400962780224 37.750460149502,-122.400662779956 37.7508601351523,-122.40006277392 37.7508601311659,-122.399462768561 37.750960124094,-122.397762752782 37.7511601066408,-122.39756275742 37.7521600745051,-122.396662748291 37.752160068554,-122.395717739319 37.7522540594137,-122.3956627388 37.7522600588655,-122.39486273068 37.7522600535777,-122.394262725234 37.752360046539,-122.39363071916 37.7524140407046,-122.392920712582 37.7525140329448,-122.392363707172 37.7525540280393,-122.392631704087 37.7516370579498,-122.392862700852 37.7507600863986,-122.393263700279 37.7500381112318,-122.393362701319 37.7498601178282,-122.393662711736 37.7491601460428,-122.3944627402 37.7472602226223,-122.395362763706 37.7459602775098,-122.396262786486 37.7447603287449,-122.396862799644 37.744160355437,-122.39756281402 37.743560382856,-122.398162828549 37.7428604133795,-122.39846282848 37.7431604041753,-122.399362831554 37.7437603878253,-122.399662833695 37.7438603861361,-122.399862833572 37.7440603799786,-122.4015628415 37.7449603577362,-122.403162847873 37.7458603346731,-122.403762849381 37.7462603236228,-122.404270847128 37.7468813035444,-122.404662845323 37.747360288039,-122.40467584452 37.7474362852439,-122.404762838944 37.7479602659523)))",100944,-122.3985927,37.74817781,1,6075
"MULTIPOLYGON (((-122.380362672726 37.7378604734044,-122.379562657347 37.7385604418669,-122.378862642495 37.7393604074143,-122.377962623894 37.7403603642412,-122.374962562704 37.743860214806,-122.371962557554 37.7399603362827,-122.375962604711 37.7398603683879,-122.377062627799 37.7385604239369,-122.375941619218 37.7379584379667,-122.376062622977 37.7376604497641,-122.376562638384 37.7364604973958,-122.376962649581 37.7356605296666,-122.376762647913 37.7355605318761,-122.376462645791 37.7353605370212,-122.376862653885 37.7349605546275,-122.376962655917 37.7348605590313,-122.376162654557 37.7337605934994,-122.373162616796 37.7337605713434,-122.371162602107 37.7322606112448,-122.372262624817 37.7310606632383,-122.372862635534 37.730660682351,-122.372924637065 37.7305616864335,-122.37336264795 37.7298607153492,-122.373962659596 37.7293607381706,-122.374160663446 37.7291977456344,-122.374660673208 37.7287867644725,-122.375484689321 37.7281247949959,-122.377762717345 37.7284608000452,-122.37876272996 37.7285608039875,-122.379359735198 37.7288947962392,-122.379762739196 37.7290607931888,-122.380462755316 37.7282608279939,-122.380862764975 37.7277608494854,-122.382762781868 37.7287608270606,-122.38456279683 37.7297608037106,-122.384162786096 37.7303607784698,-122.383462773321 37.7307607583964,-122.38236276246 37.7303607649042,-122.381985756568 37.7304687580747,-122.380962740653 37.7307607395998,-122.380662733328 37.7311607225961,-122.380662728222 37.7317607004739,-122.380962725247 37.7325606732093,-122.381362722598 37.7334606429735,-122.382462731218 37.7340606289419,-122.38254773283 37.7339986318597,-122.382557734577 37.733814638733,-122.382526734804 37.7337446410909,-122.382476734878 37.7336646436776,-122.382446735037 37.7336036457099,-122.382385734891 37.7335326478822,-122.382324734674 37.7334696497585,-122.382253734321 37.7334076515236,-122.382172733892 37.7333396534359,-122.382092733648 37.7332516560937,-122.381980732805 37.7331856577013,-122.38190973248 37.7331196596122,-122.381758731285 37.733036661557,-122.381362731221 37.7324606798749,-122.383462748236 37.7335606548113,-122.383982745395 37.7346006201577,-122.384062744942 37.7347606148221,-122.384262742884 37.7352605977752,-122.384562740194 37.7359605740403,-122.384721738255 37.7363845594895,-122.384862736518 37.736760546581,-122.384926735234 37.7369845387437,-122.385062732489 37.7374605220853,-122.383262712683 37.7372605164849,-122.383114707947 37.7375925031377,-122.383005704456 37.7378384932556,-122.382862699896 37.7381604803217,-122.382362690441 37.7385604619485,-122.382062684275 37.7388604487172,-122.381562680985 37.7385604562109,-122.380362672726 37.7378604734044)))",100951,-122.3782059,37.73435339,1,6075
